setBits:1c  tagBits:44a L 112b98,4 hit 
setBits:1c  tagBits:44a L 112b9c,4 hit 
setBits:b  tagBits:53c S 14f16c,4 hit 
setBits:13  tagBits:53c S 14f26c,4 hit 
setBits:1b  tagBits:53c S 14f36c,4 hit 
setBits:3  tagBits:53d S 14f46c,4 hit 
setBits:b  tagBits:53c S 14f17c,4 hit 
setBits:13  tagBits:53c S 14f27c,4 hit 
setBits:1b  tagBits:53c S 14f37c,4 hit 
setBits:3  tagBits:53d S 14f47c,4 hit 
setBits:4  tagBits:44b L 112c80,4 miss  eviction 
setBits:c  tagBits:44b L 112d80,4 miss  eviction 
setBits:14  tagBits:44b L 112e80,4 miss  eviction 
setBits:1c  tagBits:44b L 112f80,4 miss  eviction 
setBits:b  tagBits:53c L 14f170,4 hit 
setBits:b  tagBits:53c L 14f174,4 hit 
setBits:b  tagBits:53c L 14f178,4 hit 
setBits:b  tagBits:53c L 14f17c,4 hit 
setBits:b  tagBits:53c S 14f170,4 hit 
setBits:b  tagBits:53c S 14f174,4 hit 
setBits:b  tagBits:53c S 14f178,4 hit 
setBits:b  tagBits:53c S 14f17c,4 hit 
setBits:b  tagBits:53d S 14f560,4 miss  eviction 
setBits:b  tagBits:53d S 14f564,4 hit 
setBits:b  tagBits:53d S 14f568,4 hit 
setBits:b  tagBits:53d S 14f56c,4 hit 
setBits:4  tagBits:44b L 112c84,4 hit 
setBits:c  tagBits:44b L 112d84,4 hit 
setBits:14  tagBits:44b L 112e84,4 hit 
setBits:1c  tagBits:44b L 112f84,4 hit 
setBits:13  tagBits:53c L 14f270,4 hit 
setBits:13  tagBits:53c L 14f274,4 hit 
setBits:13  tagBits:53c L 14f278,4 hit 
setBits:13  tagBits:53c L 14f27c,4 hit 
setBits:13  tagBits:53c S 14f270,4 hit 
setBits:13  tagBits:53c S 14f274,4 hit 
setBits:13  tagBits:53c S 14f278,4 hit 
setBits:13  tagBits:53c S 14f27c,4 hit 
setBits:13  tagBits:53d S 14f660,4 miss  eviction 
setBits:13  tagBits:53d S 14f664,4 hit 
setBits:13  tagBits:53d S 14f668,4 hit 
setBits:13  tagBits:53d S 14f66c,4 hit 
setBits:4  tagBits:44b L 112c88,4 hit 
setBits:c  tagBits:44b L 112d88,4 hit 
setBits:14  tagBits:44b L 112e88,4 hit 
setBits:1c  tagBits:44b L 112f88,4 hit 
setBits:1b  tagBits:53c L 14f370,4 hit 
setBits:1b  tagBits:53c L 14f374,4 hit 
setBits:1b  tagBits:53c L 14f378,4 hit 
setBits:1b  tagBits:53c L 14f37c,4 hit 
setBits:1b  tagBits:53c S 14f370,4 hit 
setBits:1b  tagBits:53c S 14f374,4 hit 
setBits:1b  tagBits:53c S 14f378,4 hit 
setBits:1b  tagBits:53c S 14f37c,4 hit 
setBits:1b  tagBits:53d S 14f760,4 miss  eviction 
setBits:1b  tagBits:53d S 14f764,4 hit 
setBits:1b  tagBits:53d S 14f768,4 hit 
setBits:1b  tagBits:53d S 14f76c,4 hit 
setBits:4  tagBits:44b L 112c8c,4 hit 
setBits:c  tagBits:44b L 112d8c,4 hit 
setBits:14  tagBits:44b L 112e8c,4 hit 
setBits:1c  tagBits:44b L 112f8c,4 hit 
setBits:3  tagBits:53d L 14f470,4 hit 
setBits:3  tagBits:53d L 14f474,4 hit 
setBits:3  tagBits:53d L 14f478,4 hit 
setBits:3  tagBits:53d L 14f47c,4 hit 
setBits:3  tagBits:53d S 14f470,4 hit 
setBits:3  tagBits:53d S 14f474,4 hit 
setBits:3  tagBits:53d S 14f478,4 hit 
setBits:3  tagBits:53d S 14f47c,4 hit 
setBits:3  tagBits:53e S 14f860,4 miss  eviction 
setBits:3  tagBits:53e S 14f864,4 hit 
setBits:3  tagBits:53e S 14f868,4 hit 
setBits:3  tagBits:53e S 14f86c,4 hit 
setBits:4  tagBits:44b L 112c90,4 hit 
setBits:4  tagBits:44b L 112c94,4 hit 
setBits:4  tagBits:44b L 112c98,4 hit 
setBits:4  tagBits:44b L 112c9c,4 hit 
setBits:b  tagBits:53d S 14f570,4 hit 
setBits:13  tagBits:53d S 14f670,4 hit 
setBits:1b  tagBits:53d S 14f770,4 hit 
setBits:3  tagBits:53e S 14f870,4 hit 
setBits:c  tagBits:44b L 112d90,4 hit 
setBits:c  tagBits:44b L 112d94,4 hit 
setBits:c  tagBits:44b L 112d98,4 hit 
setBits:c  tagBits:44b L 112d9c,4 hit 
setBits:b  tagBits:53d S 14f574,4 hit 
setBits:13  tagBits:53d S 14f674,4 hit 
setBits:1b  tagBits:53d S 14f774,4 hit 
setBits:3  tagBits:53e S 14f874,4 hit 
setBits:14  tagBits:44b L 112e90,4 hit 
setBits:14  tagBits:44b L 112e94,4 hit 
setBits:14  tagBits:44b L 112e98,4 hit 
setBits:14  tagBits:44b L 112e9c,4 hit 
setBits:b  tagBits:53d S 14f578,4 hit 
setBits:13  tagBits:53d S 14f678,4 hit 
setBits:1b  tagBits:53d S 14f778,4 hit 
setBits:3  tagBits:53e S 14f878,4 hit 
setBits:1c  tagBits:44b L 112f90,4 hit 
setBits:1c  tagBits:44b L 112f94,4 hit 
setBits:1c  tagBits:44b L 112f98,4 hit 
setBits:1c  tagBits:44b L 112f9c,4 hit 
setBits:b  tagBits:53d S 14f57c,4 hit 
setBits:13  tagBits:53d S 14f67c,4 hit 
setBits:1b  tagBits:53d S 14f77c,4 hit 
setBits:3  tagBits:53e S 14f87c,4 hit 
setBits:5  tagBits:44a L 1128a0,4 miss  eviction 
setBits:5  tagBits:44a L 1128a4,4 hit 
setBits:5  tagBits:44a L 1128a8,4 hit 
setBits:5  tagBits:44a L 1128ac,4 hit 
setBits:5  tagBits:44a L 1128b0,4 hit 
setBits:5  tagBits:44a L 1128b4,4 hit 
setBits:5  tagBits:44a L 1128b8,4 hit 
setBits:5  tagBits:44a L 1128bc,4 hit 
setBits:b  tagBits:53e S 14f960,4 miss  eviction 
setBits:13  tagBits:53e S 14fa60,4 miss  eviction 
setBits:1b  tagBits:53e S 14fb60,4 miss  eviction 
setBits:3  tagBits:53f S 14fc60,4 miss  eviction 
setBits:b  tagBits:53e S 14f970,4 hit 
setBits:13  tagBits:53e S 14fa70,4 hit 
setBits:1b  tagBits:53e S 14fb70,4 hit 
setBits:3  tagBits:53f S 14fc70,4 hit 
setBits:d  tagBits:44a L 1129a0,4 miss  eviction 
setBits:d  tagBits:44a L 1129a4,4 hit 
setBits:d  tagBits:44a L 1129a8,4 hit 
setBits:d  tagBits:44a L 1129ac,4 hit 
setBits:d  tagBits:44a L 1129b0,4 hit 
setBits:d  tagBits:44a L 1129b4,4 hit 
setBits:d  tagBits:44a L 1129b8,4 hit 
setBits:d  tagBits:44a L 1129bc,4 hit 
setBits:b  tagBits:53e S 14f964,4 hit 
setBits:13  tagBits:53e S 14fa64,4 hit 
setBits:1b  tagBits:53e S 14fb64,4 hit 
setBits:3  tagBits:53f S 14fc64,4 hit 
setBits:b  tagBits:53e S 14f974,4 hit 
setBits:13  tagBits:53e S 14fa74,4 hit 
setBits:1b  tagBits:53e S 14fb74,4 hit 
setBits:3  tagBits:53f S 14fc74,4 hit 
setBits:15  tagBits:44a L 112aa0,4 miss  eviction 
setBits:15  tagBits:44a L 112aa4,4 hit 
setBits:15  tagBits:44a L 112aa8,4 hit 
setBits:15  tagBits:44a L 112aac,4 hit 
setBits:15  tagBits:44a L 112ab0,4 hit 
setBits:15  tagBits:44a L 112ab4,4 hit 
setBits:15  tagBits:44a L 112ab8,4 hit 
setBits:15  tagBits:44a L 112abc,4 hit 
setBits:b  tagBits:53e S 14f968,4 hit 
setBits:13  tagBits:53e S 14fa68,4 hit 
setBits:1b  tagBits:53e S 14fb68,4 hit 
setBits:3  tagBits:53f S 14fc68,4 hit 
setBits:b  tagBits:53e S 14f978,4 hit 
setBits:13  tagBits:53e S 14fa78,4 hit 
setBits:1b  tagBits:53e S 14fb78,4 hit 
setBits:3  tagBits:53f S 14fc78,4 hit 
setBits:1d  tagBits:44a L 112ba0,4 miss  eviction 
setBits:1d  tagBits:44a L 112ba4,4 hit 
setBits:1d  tagBits:44a L 112ba8,4 hit 
setBits:1d  tagBits:44a L 112bac,4 hit 
setBits:1d  tagBits:44a L 112bb0,4 hit 
setBits:1d  tagBits:44a L 112bb4,4 hit 
setBits:1d  tagBits:44a L 112bb8,4 hit 
setBits:1d  tagBits:44a L 112bbc,4 hit 
setBits:b  tagBits:53e S 14f96c,4 hit 
setBits:13  tagBits:53e S 14fa6c,4 hit 
setBits:1b  tagBits:53e S 14fb6c,4 hit 
setBits:3  tagBits:53f S 14fc6c,4 hit 
setBits:b  tagBits:53e S 14f97c,4 hit 
setBits:13  tagBits:53e S 14fa7c,4 hit 
setBits:1b  tagBits:53e S 14fb7c,4 hit 
setBits:3  tagBits:53f S 14fc7c,4 hit 
setBits:5  tagBits:44b L 112ca0,4 miss  eviction 
setBits:d  tagBits:44b L 112da0,4 miss  eviction 
setBits:15  tagBits:44b L 112ea0,4 miss  eviction 
setBits:1d  tagBits:44b L 112fa0,4 miss  eviction 
setBits:b  tagBits:53e L 14f970,4 hit 
setBits:b  tagBits:53e L 14f974,4 hit 
setBits:b  tagBits:53e L 14f978,4 hit 
setBits:b  tagBits:53e L 14f97c,4 hit 
setBits:b  tagBits:53e S 14f970,4 hit 
setBits:b  tagBits:53e S 14f974,4 hit 
setBits:b  tagBits:53e S 14f978,4 hit 
setBits:b  tagBits:53e S 14f97c,4 hit 
setBits:b  tagBits:53f S 14fd60,4 miss  eviction 
setBits:b  tagBits:53f S 14fd64,4 hit 
setBits:b  tagBits:53f S 14fd68,4 hit 
setBits:b  tagBits:53f S 14fd6c,4 hit 
setBits:5  tagBits:44b L 112ca4,4 hit 
setBits:d  tagBits:44b L 112da4,4 hit 
setBits:15  tagBits:44b L 112ea4,4 hit 
setBits:1d  tagBits:44b L 112fa4,4 hit 
setBits:13  tagBits:53e L 14fa70,4 hit 
setBits:13  tagBits:53e L 14fa74,4 hit 
setBits:13  tagBits:53e L 14fa78,4 hit 
setBits:13  tagBits:53e L 14fa7c,4 hit 
setBits:13  tagBits:53e S 14fa70,4 hit 
setBits:13  tagBits:53e S 14fa74,4 hit 
setBits:13  tagBits:53e S 14fa78,4 hit 
setBits:13  tagBits:53e S 14fa7c,4 hit 
setBits:13  tagBits:53f S 14fe60,4 miss  eviction 
setBits:13  tagBits:53f S 14fe64,4 hit 
setBits:13  tagBits:53f S 14fe68,4 hit 
setBits:13  tagBits:53f S 14fe6c,4 hit 
setBits:5  tagBits:44b L 112ca8,4 hit 
setBits:d  tagBits:44b L 112da8,4 hit 
setBits:15  tagBits:44b L 112ea8,4 hit 
setBits:1d  tagBits:44b L 112fa8,4 hit 
setBits:1b  tagBits:53e L 14fb70,4 hit 
setBits:1b  tagBits:53e L 14fb74,4 hit 
setBits:1b  tagBits:53e L 14fb78,4 hit 
setBits:1b  tagBits:53e L 14fb7c,4 hit 
setBits:1b  tagBits:53e S 14fb70,4 hit 
setBits:1b  tagBits:53e S 14fb74,4 hit 
setBits:1b  tagBits:53e S 14fb78,4 hit 
setBits:1b  tagBits:53e S 14fb7c,4 hit 
setBits:1b  tagBits:53f S 14ff60,4 miss  eviction 
setBits:1b  tagBits:53f S 14ff64,4 hit 
setBits:1b  tagBits:53f S 14ff68,4 hit 
setBits:1b  tagBits:53f S 14ff6c,4 hit 
setBits:5  tagBits:44b L 112cac,4 hit 
setBits:d  tagBits:44b L 112dac,4 hit 
setBits:15  tagBits:44b L 112eac,4 hit 
setBits:1d  tagBits:44b L 112fac,4 hit 
setBits:3  tagBits:53f L 14fc70,4 hit 
setBits:3  tagBits:53f L 14fc74,4 hit 
setBits:3  tagBits:53f L 14fc78,4 hit 
setBits:3  tagBits:53f L 14fc7c,4 hit 
setBits:3  tagBits:53f S 14fc70,4 hit 
setBits:3  tagBits:53f S 14fc74,4 hit 
setBits:3  tagBits:53f S 14fc78,4 hit 
setBits:3  tagBits:53f S 14fc7c,4 hit 
setBits:3  tagBits:540 S 150060,4 miss  eviction 
setBits:3  tagBits:540 S 150064,4 hit 
setBits:3  tagBits:540 S 150068,4 hit 
setBits:3  tagBits:540 S 15006c,4 hit 
setBits:5  tagBits:44b L 112cb0,4 hit 
setBits:5  tagBits:44b L 112cb4,4 hit 
setBits:5  tagBits:44b L 112cb8,4 hit 
setBits:5  tagBits:44b L 112cbc,4 hit 
setBits:b  tagBits:53f S 14fd70,4 hit 
setBits:13  tagBits:53f S 14fe70,4 hit 
setBits:1b  tagBits:53f S 14ff70,4 hit 
setBits:3  tagBits:540 S 150070,4 hit 
setBits:d  tagBits:44b L 112db0,4 hit 
setBits:d  tagBits:44b L 112db4,4 hit 
setBits:d  tagBits:44b L 112db8,4 hit 
setBits:d  tagBits:44b L 112dbc,4 hit 
setBits:b  tagBits:53f S 14fd74,4 hit 
setBits:13  tagBits:53f S 14fe74,4 hit 
setBits:1b  tagBits:53f S 14ff74,4 hit 
setBits:3  tagBits:540 S 150074,4 hit 
setBits:15  tagBits:44b L 112eb0,4 hit 
setBits:15  tagBits:44b L 112eb4,4 hit 
setBits:15  tagBits:44b L 112eb8,4 hit 
setBits:15  tagBits:44b L 112ebc,4 hit 
setBits:b  tagBits:53f S 14fd78,4 hit 
setBits:13  tagBits:53f S 14fe78,4 hit 
setBits:1b  tagBits:53f S 14ff78,4 hit 
setBits:3  tagBits:540 S 150078,4 hit 
setBits:1d  tagBits:44b L 112fb0,4 hit 
setBits:1d  tagBits:44b L 112fb4,4 hit 
setBits:1d  tagBits:44b L 112fb8,4 hit 
setBits:1d  tagBits:44b L 112fbc,4 hit 
setBits:b  tagBits:53f S 14fd7c,4 hit 
setBits:13  tagBits:53f S 14fe7c,4 hit 
setBits:1b  tagBits:53f S 14ff7c,4 hit 
setBits:3  tagBits:540 S 15007c,4 hit 
setBits:6  tagBits:44a L 1128c0,4 miss  eviction 
setBits:6  tagBits:44a L 1128c4,4 hit 
setBits:6  tagBits:44a L 1128c8,4 hit 
setBits:6  tagBits:44a L 1128cc,4 hit 
setBits:6  tagBits:44a L 1128d0,4 hit 
setBits:6  tagBits:44a L 1128d4,4 hit 
setBits:6  tagBits:44a L 1128d8,4 hit 
setBits:6  tagBits:44a L 1128dc,4 hit 
setBits:b  tagBits:540 S 150160,4 miss  eviction 
setBits:13  tagBits:540 S 150260,4 miss  eviction 
setBits:1b  tagBits:540 S 150360,4 miss  eviction 
setBits:3  tagBits:541 S 150460,4 miss  eviction 
setBits:b  tagBits:540 S 150170,4 hit 
setBits:13  tagBits:540 S 150270,4 hit 
setBits:1b  tagBits:540 S 150370,4 hit 
setBits:3  tagBits:541 S 150470,4 hit 
setBits:e  tagBits:44a L 1129c0,4 miss  eviction 
setBits:e  tagBits:44a L 1129c4,4 hit 
setBits:e  tagBits:44a L 1129c8,4 hit 
setBits:e  tagBits:44a L 1129cc,4 hit 
setBits:e  tagBits:44a L 1129d0,4 hit 
setBits:e  tagBits:44a L 1129d4,4 hit 
setBits:e  tagBits:44a L 1129d8,4 hit 
setBits:e  tagBits:44a L 1129dc,4 hit 
setBits:b  tagBits:540 S 150164,4 hit 
setBits:13  tagBits:540 S 150264,4 hit 
setBits:1b  tagBits:540 S 150364,4 hit 
setBits:3  tagBits:541 S 150464,4 hit 
setBits:b  tagBits:540 S 150174,4 hit 
setBits:13  tagBits:540 S 150274,4 hit 
setBits:1b  tagBits:540 S 150374,4 hit 
setBits:3  tagBits:541 S 150474,4 hit 
setBits:16  tagBits:44a L 112ac0,4 miss  eviction 
setBits:16  tagBits:44a L 112ac4,4 hit 
setBits:16  tagBits:44a L 112ac8,4 hit 
setBits:16  tagBits:44a L 112acc,4 hit 
setBits:16  tagBits:44a L 112ad0,4 hit 
setBits:16  tagBits:44a L 112ad4,4 hit 
setBits:16  tagBits:44a L 112ad8,4 hit 
setBits:16  tagBits:44a L 112adc,4 hit 
setBits:b  tagBits:540 S 150168,4 hit 
setBits:13  tagBits:540 S 150268,4 hit 
setBits:1b  tagBits:540 S 150368,4 hit 
setBits:3  tagBits:541 S 150468,4 hit 
setBits:b  tagBits:540 S 150178,4 hit 
setBits:13  tagBits:540 S 150278,4 hit 
setBits:1b  tagBits:540 S 150378,4 hit 
setBits:3  tagBits:541 S 150478,4 hit 
setBits:1e  tagBits:44a L 112bc0,4 miss  eviction 
setBits:1e  tagBits:44a L 112bc4,4 hit 
setBits:1e  tagBits:44a L 112bc8,4 hit 
setBits:1e  tagBits:44a L 112bcc,4 hit 
setBits:1e  tagBits:44a L 112bd0,4 hit 
setBits:1e  tagBits:44a L 112bd4,4 hit 
setBits:1e  tagBits:44a L 112bd8,4 hit 
setBits:1e  tagBits:44a L 112bdc,4 hit 
setBits:b  tagBits:540 S 15016c,4 hit 
setBits:13  tagBits:540 S 15026c,4 hit 
setBits:1b  tagBits:540 S 15036c,4 hit 
setBits:3  tagBits:541 S 15046c,4 hit 
setBits:b  tagBits:540 S 15017c,4 hit 
setBits:13  tagBits:540 S 15027c,4 hit 
setBits:1b  tagBits:540 S 15037c,4 hit 
setBits:3  tagBits:541 S 15047c,4 hit 
setBits:6  tagBits:44b L 112cc0,4 miss  eviction 
setBits:e  tagBits:44b L 112dc0,4 miss  eviction 
setBits:16  tagBits:44b L 112ec0,4 miss  eviction 
setBits:1e  tagBits:44b L 112fc0,4 miss  eviction 
setBits:b  tagBits:540 L 150170,4 hit 
setBits:b  tagBits:540 L 150174,4 hit 
setBits:b  tagBits:540 L 150178,4 hit 
setBits:b  tagBits:540 L 15017c,4 hit 
setBits:b  tagBits:540 S 150170,4 hit 
setBits:b  tagBits:540 S 150174,4 hit 
setBits:b  tagBits:540 S 150178,4 hit 
setBits:b  tagBits:540 S 15017c,4 hit 
setBits:b  tagBits:541 S 150560,4 miss  eviction 
setBits:b  tagBits:541 S 150564,4 hit 
setBits:b  tagBits:541 S 150568,4 hit 
setBits:b  tagBits:541 S 15056c,4 hit 
setBits:6  tagBits:44b L 112cc4,4 hit 
setBits:e  tagBits:44b L 112dc4,4 hit 
setBits:16  tagBits:44b L 112ec4,4 hit 
setBits:1e  tagBits:44b L 112fc4,4 hit 
setBits:13  tagBits:540 L 150270,4 hit 
setBits:13  tagBits:540 L 150274,4 hit 
setBits:13  tagBits:540 L 150278,4 hit 
setBits:13  tagBits:540 L 15027c,4 hit 
setBits:13  tagBits:540 S 150270,4 hit 
setBits:13  tagBits:540 S 150274,4 hit 
setBits:13  tagBits:540 S 150278,4 hit 
setBits:13  tagBits:540 S 15027c,4 hit 
setBits:13  tagBits:541 S 150660,4 miss  eviction 
setBits:13  tagBits:541 S 150664,4 hit 
setBits:13  tagBits:541 S 150668,4 hit 
setBits:13  tagBits:541 S 15066c,4 hit 
setBits:6  tagBits:44b L 112cc8,4 hit 
setBits:e  tagBits:44b L 112dc8,4 hit 
setBits:16  tagBits:44b L 112ec8,4 hit 
setBits:1e  tagBits:44b L 112fc8,4 hit 
setBits:1b  tagBits:540 L 150370,4 hit 
setBits:1b  tagBits:540 L 150374,4 hit 
setBits:1b  tagBits:540 L 150378,4 hit 
setBits:1b  tagBits:540 L 15037c,4 hit 
setBits:1b  tagBits:540 S 150370,4 hit 
setBits:1b  tagBits:540 S 150374,4 hit 
setBits:1b  tagBits:540 S 150378,4 hit 
setBits:1b  tagBits:540 S 15037c,4 hit 
setBits:1b  tagBits:541 S 150760,4 miss  eviction 
setBits:1b  tagBits:541 S 150764,4 hit 
setBits:1b  tagBits:541 S 150768,4 hit 
setBits:1b  tagBits:541 S 15076c,4 hit 
setBits:6  tagBits:44b L 112ccc,4 hit 
setBits:e  tagBits:44b L 112dcc,4 hit 
setBits:16  tagBits:44b L 112ecc,4 hit 
setBits:1e  tagBits:44b L 112fcc,4 hit 
setBits:3  tagBits:541 L 150470,4 hit 
setBits:3  tagBits:541 L 150474,4 hit 
setBits:3  tagBits:541 L 150478,4 hit 
setBits:3  tagBits:541 L 15047c,4 hit 
setBits:3  tagBits:541 S 150470,4 hit 
setBits:3  tagBits:541 S 150474,4 hit 
setBits:3  tagBits:541 S 150478,4 hit 
setBits:3  tagBits:541 S 15047c,4 hit 
setBits:3  tagBits:542 S 150860,4 miss  eviction 
setBits:3  tagBits:542 S 150864,4 hit 
setBits:3  tagBits:542 S 150868,4 hit 
setBits:3  tagBits:542 S 15086c,4 hit 
setBits:6  tagBits:44b L 112cd0,4 hit 
setBits:6  tagBits:44b L 112cd4,4 hit 
setBits:6  tagBits:44b L 112cd8,4 hit 
setBits:6  tagBits:44b L 112cdc,4 hit 
setBits:b  tagBits:541 S 150570,4 hit 
setBits:13  tagBits:541 S 150670,4 hit 
setBits:1b  tagBits:541 S 150770,4 hit 
setBits:3  tagBits:542 S 150870,4 hit 
setBits:e  tagBits:44b L 112dd0,4 hit 
setBits:e  tagBits:44b L 112dd4,4 hit 
setBits:e  tagBits:44b L 112dd8,4 hit 
setBits:e  tagBits:44b L 112ddc,4 hit 
setBits:b  tagBits:541 S 150574,4 hit 
setBits:13  tagBits:541 S 150674,4 hit 
setBits:1b  tagBits:541 S 150774,4 hit 
setBits:3  tagBits:542 S 150874,4 hit 
setBits:16  tagBits:44b L 112ed0,4 hit 
setBits:16  tagBits:44b L 112ed4,4 hit 
setBits:16  tagBits:44b L 112ed8,4 hit 
setBits:16  tagBits:44b L 112edc,4 hit 
setBits:b  tagBits:541 S 150578,4 hit 
setBits:13  tagBits:541 S 150678,4 hit 
setBits:1b  tagBits:541 S 150778,4 hit 
setBits:3  tagBits:542 S 150878,4 hit 
setBits:1e  tagBits:44b L 112fd0,4 hit 
setBits:1e  tagBits:44b L 112fd4,4 hit 
setBits:1e  tagBits:44b L 112fd8,4 hit 
setBits:1e  tagBits:44b L 112fdc,4 hit 
setBits:b  tagBits:541 S 15057c,4 hit 
setBits:13  tagBits:541 S 15067c,4 hit 
setBits:1b  tagBits:541 S 15077c,4 hit 
setBits:3  tagBits:542 S 15087c,4 hit 
setBits:7  tagBits:44a L 1128e0,4 miss  eviction 
setBits:7  tagBits:44a L 1128e4,4 hit 
setBits:7  tagBits:44a L 1128e8,4 hit 
setBits:7  tagBits:44a L 1128ec,4 hit 
setBits:7  tagBits:44a L 1128f0,4 hit 
setBits:7  tagBits:44a L 1128f4,4 hit 
setBits:7  tagBits:44a L 1128f8,4 hit 
setBits:7  tagBits:44a L 1128fc,4 hit 
setBits:b  tagBits:542 S 150960,4 miss  eviction 
setBits:13  tagBits:542 S 150a60,4 miss  eviction 
setBits:1b  tagBits:542 S 150b60,4 miss  eviction 
setBits:3  tagBits:543 S 150c60,4 miss  eviction 
setBits:b  tagBits:542 S 150970,4 hit 
setBits:13  tagBits:542 S 150a70,4 hit 
setBits:1b  tagBits:542 S 150b70,4 hit 
setBits:3  tagBits:543 S 150c70,4 hit 
setBits:f  tagBits:44a L 1129e0,4 miss  eviction 
setBits:f  tagBits:44a L 1129e4,4 hit 
setBits:f  tagBits:44a L 1129e8,4 hit 
setBits:f  tagBits:44a L 1129ec,4 hit 
setBits:f  tagBits:44a L 1129f0,4 hit 
setBits:f  tagBits:44a L 1129f4,4 hit 
setBits:f  tagBits:44a L 1129f8,4 hit 
setBits:f  tagBits:44a L 1129fc,4 hit 
setBits:b  tagBits:542 S 150964,4 hit 
setBits:13  tagBits:542 S 150a64,4 hit 
setBits:1b  tagBits:542 S 150b64,4 hit 
setBits:3  tagBits:543 S 150c64,4 hit 
setBits:b  tagBits:542 S 150974,4 hit 
setBits:13  tagBits:542 S 150a74,4 hit 
setBits:1b  tagBits:542 S 150b74,4 hit 
setBits:3  tagBits:543 S 150c74,4 hit 
setBits:17  tagBits:44a L 112ae0,4 miss  eviction 
setBits:17  tagBits:44a L 112ae4,4 hit 
setBits:17  tagBits:44a L 112ae8,4 hit 
setBits:17  tagBits:44a L 112aec,4 hit 
setBits:17  tagBits:44a L 112af0,4 hit 
setBits:17  tagBits:44a L 112af4,4 hit 
setBits:17  tagBits:44a L 112af8,4 hit 
setBits:17  tagBits:44a L 112afc,4 hit 
setBits:b  tagBits:542 S 150968,4 hit 
setBits:13  tagBits:542 S 150a68,4 hit 
setBits:1b  tagBits:542 S 150b68,4 hit 
setBits:3  tagBits:543 S 150c68,4 hit 
setBits:b  tagBits:542 S 150978,4 hit 
setBits:13  tagBits:542 S 150a78,4 hit 
setBits:1b  tagBits:542 S 150b78,4 hit 
setBits:3  tagBits:543 S 150c78,4 hit 
setBits:1f  tagBits:44a L 112be0,4 miss  eviction 
setBits:1f  tagBits:44a L 112be4,4 hit 
setBits:1f  tagBits:44a L 112be8,4 hit 
setBits:1f  tagBits:44a L 112bec,4 hit 
setBits:1f  tagBits:44a L 112bf0,4 hit 
setBits:1f  tagBits:44a L 112bf4,4 hit 
setBits:1f  tagBits:44a L 112bf8,4 hit 
setBits:1f  tagBits:44a L 112bfc,4 hit 
setBits:b  tagBits:542 S 15096c,4 hit 
setBits:13  tagBits:542 S 150a6c,4 hit 
setBits:1b  tagBits:542 S 150b6c,4 hit 
setBits:3  tagBits:543 S 150c6c,4 hit 
setBits:b  tagBits:542 S 15097c,4 hit 
setBits:13  tagBits:542 S 150a7c,4 hit 
setBits:1b  tagBits:542 S 150b7c,4 hit 
setBits:3  tagBits:543 S 150c7c,4 hit 
setBits:7  tagBits:44b L 112ce0,4 miss  eviction 
setBits:f  tagBits:44b L 112de0,4 miss  eviction 
setBits:17  tagBits:44b L 112ee0,4 miss  eviction 
setBits:1f  tagBits:44b L 112fe0,4 miss  eviction 
setBits:b  tagBits:542 L 150970,4 hit 
setBits:b  tagBits:542 L 150974,4 hit 
setBits:b  tagBits:542 L 150978,4 hit 
setBits:b  tagBits:542 L 15097c,4 hit 
setBits:b  tagBits:542 S 150970,4 hit 
setBits:b  tagBits:542 S 150974,4 hit 
setBits:b  tagBits:542 S 150978,4 hit 
setBits:b  tagBits:542 S 15097c,4 hit 
setBits:b  tagBits:543 S 150d60,4 miss  eviction 
setBits:b  tagBits:543 S 150d64,4 hit 
setBits:b  tagBits:543 S 150d68,4 hit 
setBits:b  tagBits:543 S 150d6c,4 hit 
setBits:7  tagBits:44b L 112ce4,4 hit 
setBits:f  tagBits:44b L 112de4,4 hit 
setBits:17  tagBits:44b L 112ee4,4 hit 
setBits:1f  tagBits:44b L 112fe4,4 hit 
setBits:13  tagBits:542 L 150a70,4 hit 
setBits:13  tagBits:542 L 150a74,4 hit 
setBits:13  tagBits:542 L 150a78,4 hit 
setBits:13  tagBits:542 L 150a7c,4 hit 
setBits:13  tagBits:542 S 150a70,4 hit 
setBits:13  tagBits:542 S 150a74,4 hit 
setBits:13  tagBits:542 S 150a78,4 hit 
setBits:13  tagBits:542 S 150a7c,4 hit 
setBits:13  tagBits:543 S 150e60,4 miss  eviction 
setBits:13  tagBits:543 S 150e64,4 hit 
setBits:13  tagBits:543 S 150e68,4 hit 
setBits:13  tagBits:543 S 150e6c,4 hit 
setBits:7  tagBits:44b L 112ce8,4 hit 
setBits:f  tagBits:44b L 112de8,4 hit 
setBits:17  tagBits:44b L 112ee8,4 hit 
setBits:1f  tagBits:44b L 112fe8,4 hit 
setBits:1b  tagBits:542 L 150b70,4 hit 
setBits:1b  tagBits:542 L 150b74,4 hit 
setBits:1b  tagBits:542 L 150b78,4 hit 
setBits:1b  tagBits:542 L 150b7c,4 hit 
setBits:1b  tagBits:542 S 150b70,4 hit 
setBits:1b  tagBits:542 S 150b74,4 hit 
setBits:1b  tagBits:542 S 150b78,4 hit 
setBits:1b  tagBits:542 S 150b7c,4 hit 
setBits:1b  tagBits:543 S 150f60,4 miss  eviction 
setBits:1b  tagBits:543 S 150f64,4 hit 
setBits:1b  tagBits:543 S 150f68,4 hit 
